0.8986031167	rdbms
0.8985971226	lex
0.8985891048	nisan
0.8985761686	y2k
0.8985650865	arx
0.8985564553	delft
0.8985390692	mammography
0.8985243256	netherlands
0.8985091741	sweden
0.8985076619	meme
0.8984962893	tangram
0.8984737373	chord
0.8984568102	asn
0.8984373077	epic
0.8984326089	cole
0.8984257108	spectrometer
0.8983981707	rosetta
0.8983975612	gm
0.8983951914	prisma
0.8983939882	pfam
0.8983888925	gupta
0.8983838234	pitts
0.8983795951	meteor
0.8983562654	virginia
0.8983536969	qam
0.8983505088	app
0.8983494867	feynman
0.8983369079	mira
0.8983122097	durham
0.8982747556	jeffrey
0.8982619977	fresco
0.8982268438	hilton
0.8982260018	fenchel
0.8982151700	vt
0.8982127223	kanban
0.8982033305	lime
0.8981994279	dtds
0.8981917743	beware
0.8981914226	valiant's
0.8981772995	comma
0.8981736515	tesla
0.8981343471	swift
0.8981325358	slovene
0.8981171330	fred
0.8981029644	allen
0.8980931565	nao
0.8980913659	pal
0.8980505358	romanian
0.8980329470	mobicom
0.8980302023	camp
0.8980169330	web3d
0.8980148268	braille
0.8979848631	thompson
0.8979824309	kleinberg
0.8979629024	rob
0.8979373077	ack
0.8979217856	toshiba
0.8979097779	tu
0.8979023136	sanskrit
0.8978968136	g2
0.8978924654	waters
0.8978745041	iran
0.8978739999	nova
0.8978700522	arizona
0.8978593400	backus
0.8978493644	winnow
0.8978346797	ladar
0.8978340250	erratum
0.8978329455	unternehmen
0.8978259370	eve
0.8978055394	roy
0.8978014492	gnutella
0.8977909398	porto
0.8977790960	lz
0.8977774395	oberon
0.8977734769	aer
0.8977673483	planetlab
0.8977655744	misty1
0.8977593750	brooks
0.8977500262	retraction
0.8977418681	leuven
0.8977373082	bat
0.8977331996	betriebssystem
0.8977308945	sift
0.8977285745	odin
0.8977076938	sparc
0.8977072816	edinburgh
0.8976908647	linial
0.8976908647	freiburg
0.8976786282	xp
0.8976730124	kyoto
0.8976607094	benutzer
0.8976591673	tri
0.8976343462	clan
0.8976305576	eigen
0.8976305376	stone
0.8976111559	proto
0.8975752015	vcos
0.8975713941	rose
0.8975680131	magma
0.8975541685	scott
0.8975241981	beck
0.8975228036	alloy
0.8975114077	tc0
0.8974804663	exor
0.8974721018	rat
0.8974464164	uc
0.8974439061	synopsys
0.8974432154	cox
0.8974338553	taylor
0.8974276731	mace
0.8974081844	disney
0.8973837144	netlib
0.8973704991	bluej
0.8973701044	brno
0.8973605277	posix
0.8973538473	dacs
0.8973516350	pnp
0.8973424112	svg
0.8973306880	rubric
0.8973290730	wirtschaftsinformatik
0.8973236922	gear
0.8973233939	pci
0.8972974993	monterey
0.8972591234	ipsec
0.8972550184	zebra
0.8972465225	luxembourg
0.8972457679	fiat
0.8972415620	ul
0.8972366506	stephen
0.8972268438	babai
0.8972149773	dbpedia
0.8972089849	farmer
0.8971811492	ram
0.8971674389	council
0.8971404285	astral
0.8971109954	cameron
0.8970817512	csps
0.8970814144	arnold
0.8970777695	petersburg
0.8970765487	hessian
0.8970734223	hamiltonicity
0.8970701170	photoshop
0.8970616880	tax
0.8970546539	optics
0.8970446842	pagerank
0.8970411852	lai
0.8970227004	dspace
0.8970192104	gr
0.8970149706	helsinki
0.8970139241	bentley
0.8969972139	girard
0.8969642750	cook
0.8969498441	debian
0.8969351378	mary
0.8969120530	openflow
0.8969114544	cgal
0.8969062887	deck
0.8968860995	lam
0.8968840543	tarski
0.8968760018	reingold
0.8968562273	donald
0.8968486196	davis
0.8968340203	pan
0.8968142279	nmr
0.8968053619	pascal
0.8968038595	rivest
0.8968019294	pathfinder
0.8967971596	dolce
0.8967949522	eric
0.8967903637	opus
0.8967879609	schnorr
0.8967811230	gen
0.8967604190	ottawa
0.8967602419	singapore
0.8967340543	albert
0.8967315164	programmen
0.8967267532	usc
0.8967224103	tahoe
0.8967041674	uml's
0.8966922061	bruce
0.8966908647	asp.net
0.8966873409	xl
0.8966752771	fano
0.8966746992	dpsk
0.8966738262	siman
0.8966725227	reo
0.8966539190	dana
0.8966518643	ken
0.8966491434	sun
0.8966399854	spect
0.8966352484	hive
0.8966342774	dv
0.8966122190	linc
0.8966088829	enigma
0.8965928070	centaur
0.8965873038	curb
0.8965826768	nexus
0.8965820657	boole
0.8965812099	wand
0.8965780781	novell
0.8965614688	pacman
0.8965508139	parnas
0.8965411533	osher
0.8965237873	zhao
0.8965171567	kenya
0.8965112784	strassen
0.8964924916	neo
0.8964923348	leontief
0.8964824669	camshift
0.8964709060	marco
0.8964687757	inria
0.8964608662	xsb
0.8964412477	propbank
0.8964338646	surfing
0.8964334882	church's
0.8964305188	alpine
0.8964165018	ernst
0.8964147161	morton
0.8964147161	garg
0.8964031716	gnat
0.8963957041	klaus
0.8963948604	alaska
0.8963927374	hood
0.8963896797	hom
0.8963837390	kaos
0.8963827791	rosettanet
0.8963712217	imagine
0.8963613837	johnson
0.8963545542	coulomb
0.8963543486	grove
0.8963309921	deng
0.8963161127	haskell
0.8963055394	shen
0.8962995423	quebec
0.8962971981	gov
0.8962855490	cilk
0.8962729517	magic
0.8962715269	apps
0.8962641772	oopsla
0.8962506351	emi
0.8962429462	weibull
0.8962264252	autosar
0.8962238705	ensembl
0.8962233188	midi
0.8962161481	yin
0.8962124413	sigchi
0.8962090779	iq
0.8961935795	professor
0.8961886381	rouge
0.8961780548	prophet
0.8961667299	tiger
0.8961648574	finland
0.8961642684	samba
0.8961373398	constellation
0.8961248953	lzw
0.8961156017	bsp
0.8961132613	doa
0.8961132613	sas
0.8961081840	chi
0.8961073644	citizen
0.8960946117	darboux
0.8960921567	ycbcr
0.8960777695	leibniz
0.8960776273	polinsar
0.8960539795	dually
0.8960392957	otter
0.8960375007	dennis
0.8960299406	cohen's
0.8960295951	pine
0.8960258339	harmony
0.8960176071	lq
0.8960141325	pad
0.8960123487	rabin
0.8960007865	el
0.8959974042	levin
0.8959951940	vl
0.8959945386	cnfs
0.8959697918	dig
0.8959504856	shake
0.8959373655	yao's
0.8959315748	drams
0.8959234769	dcom
0.8959186570	cake
0.8959149910	taiwan
0.8958974993	zhou
0.8958881968	joseph
0.8958722988	crown
0.8958669386	nasa
0.8958663371	splash
0.8958593400	lorentz
0.8958580893	euler's
0.8958568837	micropower
0.8958483040	egypt
0.8958478334	haifa
0.8958448060	inpainting
0.8958415442	alu
0.8958321667	stark
0.8958303067	cap
0.8957974993	stein
0.8957861028	kasami
0.8957547730	toronto
0.8957543135	dolphin
0.8957477715	ellis
0.8957475606	koala
0.8957334849	ingres
0.8957279245	slim
0.8957269105	specc
0.8957209765	pubmed
0.8957176629	kad
0.8957163670	ptime
0.8957150015	flex
0.8957056504	ecl
0.8956919322	pvm
0.8956744055	faber
0.8956472600	wb
0.8956340584	hurwitz
0.8956338761	genbank
0.8956244243	chaum
0.8956222139	auckland
0.8956222139	javatm
0.8956198977	blackwell
0.8956036969	rmi
0.8956030340	cat
0.8955817592	jess
0.8955815481	cpm
0.8955792179	lidar
0.8955670095	tal
0.8955610944	ls
0.8955393384	palm
0.8955382931	moral
0.8955374250	sdl
0.8955295038	ireland
0.8955049769	asics
0.8954902703	sherlock
0.8954732193	idct
0.8954669884	twister
0.8954648374	ulam
0.8954535004	sands
0.8954451170	slovenian
0.8954333596	uni
0.8954055747	schneider
0.8953932473	jacket
0.8953838907	netflow
0.8953813895	rain
0.8953757445	sac
0.8953746433	sigcse
0.8953382920	mb
0.8953207627	uct
0.8953167233	plexus
0.8953029450	prozess
0.8953015487	isabelle
0.8952994595	b2c
0.8952937234	india
0.8952811665	aristotle
0.8952706410	bf
0.8952635029	sect
0.8952627676	genius
0.8952454583	ki
0.8952398572	utrecht
0.8952308945	mpc
0.8952223343	isaac
0.8952152740	hans
0.8952041674	bonferroni
0.8951913507	renal
0.8951904859	boehm
0.8951781716	oled
0.8951347826	amazon
0.8951339902	farsi
0.8951305882	eiffel
0.8951239073	rao
0.8951150902	polish
0.8951057279	nanjing
0.8950966941	sgml
0.8950936620	def
0.8950788763	tianjin
0.8950770857	milner's
0.8950658647	activex
0.8950658647	jacobson
0.8950602475	cabin
0.8950513735	tsplib
0.8950498786	slovak
0.8950455430	pnueli
0.8950390692	intensional
0.8950281308	datenbanken
0.8950260440	smyth
0.8950104190	funktionen
0.8949940957	coma
0.8949932421	milano
0.8949867464	ree
0.8949732193	sh
0.8949705997	studio
0.8949673876	alberta
0.8949419322	nfs
0.8949409587	xr
0.8949373655	reiter's
0.8949336185	scar
0.8949274989	geneva
0.8949199873	qs
0.8949189375	cactus
0.8949029859	warsaw
0.8949010458	ada
0.8948934841	trap
0.8948898860	ida
0.8948869864	aura
0.8948836551	squirrel
0.8948772995	terra
0.8948593400	stroop
0.8948374961	spade
0.8948355739	shogi
0.8948284605	oracles
0.8948085499	puma
0.8948067626	quaternion
0.8948004634	israel
0.8947864251	cardinal
0.8947826836	automod
0.8947804727	turtle
0.8947735376	lalr
0.8947714244	simrank
0.8947649518	levi
0.8947523382	bath
0.8947486397	haskell's
0.8947109355	darwinian
0.8947099087	pade
0.8947019816	openmp
0.8946849134	patterson
0.8946841659	birkhoff
0.8946807914	epc
0.8946773224	amber
0.8946475612	ide
0.8946443022	pest
0.8946437463	mitre
0.8946254374	armstrong
0.8946222139	tucson
0.8945945419	f1
0.8945933362	marvin
0.8945884829	parsec
0.8945883494	vista
0.8945867761	opengl
0.8945866880	axial
0.8945857443	kdd
0.8945829813	expectancy
0.8945777695	eindhoven
0.8945424112	php
0.8945422733	tetris
0.8945348354	pcf
0.8945338980	aria
0.8945314544	abet
0.8945167983	minmax
0.8944923348	wu's
0.8944897120	videotex
0.8944636745	datalog
0.8944597784	fde
0.8944577150	wildfire
0.8944491281	tbox
0.8944375653	tel
0.8944365103	mobil
0.8944334882	markowitz
0.8944128013	gridftp
0.8944113126	perl
0.8943996417	arch
0.8943963504	isdn
0.8943893532	moby
0.8943838906	ieee802.11
0.8943752656	soi
0.8943734769	mib
0.8943733999	netscape
0.8943683724	sio
0.8943633689	micali
0.8943580326	ff
0.8943436544	agenten
0.8943157324	unity
0.8943060606	lipschitzian
0.8943020289	truck
0.8942982269	mpich
0.8942811665	thessaloniki
0.8942759214	ruby
0.8942600529	envisat
0.8942519680	cafeobj
0.8942444362	kaiserslautern
0.8942304189	u.k
0.8942248535	weaver
0.8942182185	police
0.8942138280	citeseer
0.8942049416	sourceforge
0.8941846668	cb
0.8941821883	eagle
0.8941719976	uddi
0.8941670095	rec
0.8941604657	kannada
0.8941604657	levinson
0.8941433017	amps
0.8941370507	vis
0.8941341837	ccs
0.8941257445	va
0.8941193219	cdn
0.8941094700	tip
0.8941073507	mobius
0.8941067171	oz
0.8941045822	navy
0.8940992641	butterfly
0.8940936043	austin
0.8940761953	x3d
0.8940731907	nokia
0.8940629230	grothendieck
0.8940555576	submodular
0.8940303978	fame
0.8940261530	sag
0.8940255394	lamport
0.8940144231	archive
0.8940015803	hsu
0.8939822412	bay
0.8939785274	vip
0.8939734769	pert
0.8939733188	nas
0.8939590141	ponder
0.8939436948	accord
0.8939263503	r3
0.8939194780	biol
0.8939186953	louis
0.8939136812	coil
0.8939097800	ding
0.8939087997	vega
0.8939067272	ietf
0.8939020321	jun
0.8938926592	lr
0.8938881870	mindstorms
0.8938790365	dome
0.8938760018	houston
0.8938757313	emperor
0.8938681688	ux
0.8938481224	wissensrepräsentation
0.8938476011	rip
0.8938466941	cnf
0.8938437523	kumar
0.8938290136	purple
0.8938289867	jiang
0.8938286096	blog
0.8938137066	polymer
0.8938026553	tc
0.8937832561	jazz
0.8937721281	subdue
0.8937615253	grab
0.8937563808	hindi
0.8937458316	alphaserver
0.8937447878	vpr
0.8937313736	colorado
0.8937239456	rdfs
0.8937092864	croatian
0.8936982245	seam
0.8936943965	elsevier
0.8936908647	uml2
0.8936890769	hebb
0.8936807914	crt
0.8936738395	nemo
0.8936716368	guy
0.8936403975	walter
0.8936400662	berry
0.8936337750	sexual
0.8936257445	tp
0.8936216755	yao
0.8936088553	myrinet
0.8935988080	kaleidoscope
0.8935944362	paris
0.8935892765	hal
0.8935821302	pisa
0.8935792370	olympics
0.8935748953	ria
0.8935737619	chu
0.8935714341	schützenberger
0.8935644140	logik
0.8935625870	faq
0.8935592637	rev
0.8935519022	viii
0.8935493879	aho
0.8935465159	scada
0.8935391534	saint
0.8935377109	async
0.8935338553	laplacian
0.8935239161	ics
0.8935208387	tor
0.8935198809	lego
0.8935138943	kepler
0.8935133406	npc
0.8935093217	pda's
0.8935055486	seal
0.8934900662	hoffman
0.8934775341	zürich
0.8934497348	nonmonotone
0.8934414179	ice
0.8934373077	oc
0.8934372664	lean
0.8934344675	eulerian
0.8934253475	xie
0.8934234769	sbml
0.8934217657	bx
0.8934137201	xi'an
0.8934122097	selman
0.8934099450	alon
0.8933973665	trainable
0.8933883422	charles
0.8933807359	inverter
0.8933757756	aachen
0.8933619504	pakistan
0.8933578519	med
0.8933504901	macaulay
0.8933428443	programm
0.8933428443	huber
0.8933362550	graz
0.8933317548	scatterometer
0.8933316060	raleigh
0.8933296190	vth
0.8933153430	src
0.8933136154	ims
0.8933121123	dice
0.8933093436	minnesota
0.8933062155	srivastava
0.8932952838	kahn
0.8932882135	modeller
0.8932736413	cams
0.8932705997	theta
0.8932517259	b2b
0.8932512546	scop
0.8932415620	vf
0.8932244582	beef
0.8932097552	sci
0.8932063272	prosper
0.8931961212	rcs
0.8931948383	lof
0.8931912537	gödel's
0.8931872897	symp
0.8931736447	jeff
0.8931724517	osi
0.8931603211	nelson
0.8931564544	spem
0.8931564544	dae
0.8931469781	zhu
0.8931469781	schaltungen
0.8931435526	iraqi
0.8931399854	fh
0.8931377940	cadence
0.8931368828	scalapack
0.8931304407	larch
0.8931286171	acm's
0.8931152285	ipv4
0.8930946117	graphen
0.8930753355	octree
0.8930705997	rendezvous
0.8930539922	ld
0.8930499584	rome
0.8930426036	ibis
0.8930305638	fc
0.8930291219	bm25
0.8930236447	phillips
0.8930197270	dtv
0.8930185625	korea
0.8930133608	pll
0.8930094041	kelly
0.8930080268	toss
0.8929922600	ole
0.8929893338	dj
0.8929882756	gravity
0.8929492557	bryant
0.8929399074	alexander
0.8929373655	wallace
0.8929271503	punch
0.8929163763	bruno
0.8929163763	dyer
0.8929092703	monet
0.8929064289	eureka
0.8929033409	xquery
0.8928972728	bode
0.8928768037	u.s.a
0.8928544588	cldc
0.8928536969	eda
0.8928498441	power4
0.8928422600	ilog
0.8928251102	moon
0.8928250331	nuprl
0.8927919670	mirage
0.8927691736	daten
0.8927662221	malaysian
0.8927659539	endogenous
0.8927564544	ike
0.8927525935	radical
0.8927478058	salmon
0.8927426629	scoop
0.8927062751	eat
0.8926922510	lapack
0.8926883569	mpsocs
0.8926716254	cam
0.8926685333	messenger
0.8926662209	polaris
0.8926386953	mathematik
0.8926338308	n0
0.8926296811	franz
0.8926282055	emv
0.8926249764	logcfl
0.8926222139	brouwer
0.8926222139	myers
0.8926168226	sumo
0.8926118944	archimedean
0.8925923006	hy
0.8925829813	glossary
0.8925821831	steel
0.8925770857	münchen
0.8925594737	eurotra
0.8925548001	telecom
0.8925489079	virtuality
0.8925435105	wirth
0.8925348354	gl
0.8925338553	markovian
0.8925304189	queensland
0.8924853983	contest
0.8924852994	amazon.com
0.8924737191	systeme
0.8924734769	tl
0.8924465159	cmac
0.8924437789	liu
0.8924436035	titanium
0.8924404868	sudoku
0.8924341715	paradise
0.8924292864	goldwasser
0.8924137201	larsen
0.8924116079	peter
0.8924094388	autocalibration
0.8923991981	lamarckian
0.8923940957	cusum
0.8923880553	jonathan
0.8923743604	uppaal
0.8923578519	cie
0.8923563083	farkas
0.8923538576	visio
0.8923492173	yap
